"id","fauci","cc","network","show","week","year","network2","week2","death_text","health_text","mentions_health2","mentions_death2","cnn","msnbc","log_cc","cnn_times_death","cnn_times_health","msnbc_times_death","msnbc_times_health","death_times_health","cnn_times_death_and_health","msnbc_times_death_and_health","show_id"
"MSNBC_Live_With_Kendis_Gibson_and_Lindsey_Reiser_41_2020",0,12,"msnbc","MSNBC_Live_With_Kendis_Gibson_and_Lindsey_Reiser",41,2020,"msnbc",32,12,106,1,0,0,1,2.484906649788,0,0,0,1,0,0,0,95
"MSNBC_Live_With_Kendis_Gibson_and_Lindsey_Reiser_43_2020",0,2,"msnbc","MSNBC_Live_With_Kendis_Gibson_and_Lindsey_Reiser",43,2020,"msnbc",34,15,24,0,1,0,1,0.693147180559945,0,0,1,0,0,0,0,95
"MSNBC_Live_With_Kendis_Gibson_and_Lindsey_Reiser_45_2020",0,1,"msnbc","MSNBC_Live_With_Kendis_Gibson_and_Lindsey_Reiser",45,2020,"msnbc",36,2,5,0,0,0,1,0,0,0,0,0,0,0,0,95
"MSNBC_Live_With_Kendis_Gibson_and_Lindsey_Reiser_47_2020",0,7,"msnbc","MSNBC_Live_With_Kendis_Gibson_and_Lindsey_Reiser",47,2020,"msnbc",38,7,113,1,0,0,1,1.94591014905531,0,0,0,1,0,0,0,95
"MSNBC_Live_With_Kendis_Gibson_and_Lindsey_Reiser_48_2020",0,3,"msnbc","MSNBC_Live_With_Kendis_Gibson_and_Lindsey_Reiser",48,2020,"msnbc",39,14,35,0,1,0,1,1.09861228866811,0,0,1,0,0,0,0,95
"MSNBC_Live_With_Kendis_Gibson_and_Lindsey_Reiser_52_2020",0,5,"msnbc","MSNBC_Live_With_Kendis_Gibson_and_Lindsey_Reiser",52,2020,"msnbc",43,22,36,1,1,0,1,1.6094379124341,0,0,1,1,1,0,1,95
"MSNBC_Live_With_Stephanie_Ruhle_12_2020",0,1,"msnbc","MSNBC_Live_With_Stephanie_Ruhle",12,2020,"msnbc",3,3,30,0,0,0,1,0,0,0,0,0,0,0,0,96
"MSNBC_Live_With_Stephanie_Ruhle_15_2020",0,4,"msnbc","MSNBC_Live_With_Stephanie_Ruhle",15,2020,"msnbc",6,11,20,0,0,0,1,1.38629436111989,0,0,0,0,0,0,0,96
"MSNBC_Live_With_Stephanie_Ruhle_17_2020",0,1,"msnbc","MSNBC_Live_With_Stephanie_Ruhle",17,2020,"msnbc",8,10,52,1,0,0,1,0,0,0,0,1,0,0,0,96
"MSNBC_Live_With_Stephanie_Ruhle_20_2020",0,12,"msnbc","MSNBC_Live_With_Stephanie_Ruhle",20,2020,"msnbc",11,17,72,1,1,0,1,2.484906649788,0,0,1,1,1,0,1,96
"MSNBC_Live_With_Stephanie_Ruhle_21_2020",0,2,"msnbc","MSNBC_Live_With_Stephanie_Ruhle",21,2020,"msnbc",12,11,11,0,0,0,1,0.693147180559945,0,0,0,0,0,0,0,96
"MSNBC_Live_With_Stephanie_Ruhle_22_2020",0,1,"msnbc","MSNBC_Live_With_Stephanie_Ruhle",22,2020,"msnbc",13,5,20,0,0,0,1,0,0,0,0,0,0,0,0,96
"MSNBC_Live_With_Stephanie_Ruhle_24_2020",0,14,"msnbc","MSNBC_Live_With_Stephanie_Ruhle",24,2020,"msnbc",15,13,31,0,1,0,1,2.63905732961526,0,0,1,0,0,0,0,96
"MSNBC_Live_With_Stephanie_Ruhle_25_2020",0,3,"msnbc","MSNBC_Live_With_Stephanie_Ruhle",25,2020,"msnbc",16,13,41,0,1,0,1,1.09861228866811,0,0,1,0,0,0,0,96
"MSNBC_Live_With_Stephanie_Ruhle_26_2020",0,5,"msnbc","MSNBC_Live_With_Stephanie_Ruhle",26,2020,"msnbc",17,13,46,1,1,0,1,1.6094379124341,0,0,1,1,1,0,1,96
"MSNBC_Live_With_Stephanie_Ruhle_27_2020",0,16,"msnbc","MSNBC_Live_With_Stephanie_Ruhle",27,2020,"msnbc",18,24,126,1,1,0,1,2.77258872223978,0,0,1,1,1,0,1,96
"MSNBC_Live_With_Stephanie_Ruhle_28_2020",0,5,"msnbc","MSNBC_Live_With_Stephanie_Ruhle",28,2020,"msnbc",19,4,21,0,0,0,1,1.6094379124341,0,0,0,0,0,0,0,96
"MSNBC_Live_With_Stephanie_Ruhle_30_2020",0,8,"msnbc","MSNBC_Live_With_Stephanie_Ruhle",30,2020,"msnbc",21,21,72,1,1,0,1,2.07944154167984,0,0,1,1,1,0,1,96
"MSNBC_Live_With_Stephanie_Ruhle_32_2020",0,9,"msnbc","MSNBC_Live_With_Stephanie_Ruhle",32,2020,"msnbc",23,7,59,1,0,0,1,2.19722457733622,0,0,0,1,0,0,0,96
"MSNBC_Live_With_Stephanie_Ruhle_33_2020",0,4,"msnbc","MSNBC_Live_With_Stephanie_Ruhle",33,2020,"msnbc",24,5,23,0,0,0,1,1.38629436111989,0,0,0,0,0,0,0,96
"MSNBC_Live_With_Stephanie_Ruhle_34_2020",0,2,"msnbc","MSNBC_Live_With_Stephanie_Ruhle",34,2020,"msnbc",25,8,25,0,0,0,1,0.693147180559945,0,0,0,0,0,0,0,96
"MSNBC_Live_With_Stephanie_Ruhle_35_2020",0,6,"msnbc","MSNBC_Live_With_Stephanie_Ruhle",35,2020,"msnbc",26,23,99,1,1,0,1,1.79175946922805,0,0,1,1,1,0,1,96
"MSNBC_Live_With_Stephanie_Ruhle_36_2020",0,13,"msnbc","MSNBC_Live_With_Stephanie_Ruhle",36,2020,"msnbc",27,35,90,1,1,0,1,2.56494935746154,0,0,1,1,1,0,1,96
"MSNBC_Live_With_Stephanie_Ruhle_37_2020",0,8,"msnbc","MSNBC_Live_With_Stephanie_Ruhle",37,2020,"msnbc",28,15,20,0,1,0,1,2.07944154167984,0,0,1,0,0,0,0,96
"MSNBC_Live_With_Stephanie_Ruhle_39_2020",0,15,"msnbc","MSNBC_Live_With_Stephanie_Ruhle",39,2020,"msnbc",30,9,41,0,0,0,1,2.70805020110221,0,0,0,0,0,0,0,96
"MSNBC_Live_With_Stephanie_Ruhle_40_2020",0,30,"msnbc","MSNBC_Live_With_Stephanie_Ruhle",40,2020,"msnbc",31,19,146,1,1,0,1,3.40119738166216,0,0,1,1,1,0,1,96
"MSNBC_Live_With_Stephanie_Ruhle_41_2020",0,12,"msnbc","MSNBC_Live_With_Stephanie_Ruhle",41,2020,"msnbc",32,10,83,1,0,0,1,2.484906649788,0,0,0,1,0,0,0,96
"MSNBC_Live_With_Stephanie_Ruhle_42_2020",0,19,"msnbc","MSNBC_Live_With_Stephanie_Ruhle",42,2020,"msnbc",33,8,19,0,0,0,1,2.94443897916644,0,0,0,0,0,0,0,96
"MSNBC_Live_With_Stephanie_Ruhle_43_2020",0,6,"msnbc","MSNBC_Live_With_Stephanie_Ruhle",43,2020,"msnbc",34,12,16,0,0,0,1,1.79175946922805,0,0,0,0,0,0,0,96
"MSNBC_Live_With_Stephanie_Ruhle_44_2020",0,10,"msnbc","MSNBC_Live_With_Stephanie_Ruhle",44,2020,"msnbc",35,11,26,0,0,0,1,2.30258509299405,0,0,0,0,0,0,0,96
"MSNBC_Live_With_Stephanie_Ruhle_45_2020",0,6,"msnbc","MSNBC_Live_With_Stephanie_Ruhle",45,2020,"msnbc",36,6,20,0,0,0,1,1.79175946922805,0,0,0,0,0,0,0,96
"MSNBC_Live_With_Stephanie_Ruhle_46_2020",0,8,"msnbc","MSNBC_Live_With_Stephanie_Ruhle",46,2020,"msnbc",37,20,74,1,1,0,1,2.07944154167984,0,0,1,1,1,0,1,96
"MSNBC_Live_With_Stephanie_Ruhle_47_2020",0,17,"msnbc","MSNBC_Live_With_Stephanie_Ruhle",47,2020,"msnbc",38,15,104,1,1,0,1,2.83321334405622,0,0,1,1,1,0,1,96
"MSNBC_Live_With_Stephanie_Ruhle_48_2020",0,7,"msnbc","MSNBC_Live_With_Stephanie_Ruhle",48,2020,"msnbc",39,5,41,0,0,0,1,1.94591014905531,0,0,0,0,0,0,0,96
"MSNBC_Live_With_Stephanie_Ruhle_49_2020",0,34,"msnbc","MSNBC_Live_With_Stephanie_Ruhle",49,2020,"msnbc",40,27,159,1,1,0,1,3.52636052461616,0,0,1,1,1,0,1,96
"MSNBC_Live_With_Stephanie_Ruhle_50_2020",0,1,"msnbc","MSNBC_Live_With_Stephanie_Ruhle",50,2020,"msnbc",41,20,120,1,1,0,1,0,0,0,1,1,1,0,1,96
"MSNBC_Live_With_Stephanie_Ruhle_51_2020",0,12,"msnbc","MSNBC_Live_With_Stephanie_Ruhle",51,2020,"msnbc",42,16,161,1,1,0,1,2.484906649788,0,0,1,1,1,0,1,96
"MSNBC_Live_With_Stephanie_Ruhle_52_2020",0,2,"msnbc","MSNBC_Live_With_Stephanie_Ruhle",52,2020,"msnbc",43,14,47,1,1,0,1,0.693147180559945,0,0,1,1,1,0,1,96
"MSNBC_Live_With_Stephanie_Ruhle_53_2020",0,1,"msnbc","MSNBC_Live_With_Stephanie_Ruhle",53,2020,"msnbc",44,6,22,0,0,0,1,0,0,0,0,0,0,0,0,96
"MSNBC_Live_with_Velshi_and_Ruhle_11_2020",0,21,"msnbc","MSNBC_Live_with_Velshi_and_Ruhle",11,2020,"msnbc",2,11,103,0,0,0,1,3.04452243772342,0,0,0,0,0,0,0,97
"MSNBC_Live_with_Velshi_and_Ruhle_12_2020",2,12,"msnbc","MSNBC_Live_with_Velshi_and_Ruhle",12,2020,"msnbc",3,6,18,0,0,0,1,2.484906649788,0,0,0,0,0,0,0,97
"MSNBC_Live_with_Velshi_and_Ruhle_13_2020",0,19,"msnbc","MSNBC_Live_with_Velshi_and_Ruhle",13,2020,"msnbc",4,31,164,1,1,0,1,2.94443897916644,0,0,1,1,1,0,1,97
"MSNBC_Live_with_Velshi_and_Ruhle_16_2020",0,7,"msnbc","MSNBC_Live_with_Velshi_and_Ruhle",16,2020,"msnbc",7,30,119,1,1,0,1,1.94591014905531,0,0,1,1,1,0,1,97
"MSNBC_Live_with_Velshi_and_Ruhle_17_2020",0,4,"msnbc","MSNBC_Live_with_Velshi_and_Ruhle",17,2020,"msnbc",8,6,78,0,0,0,1,1.38629436111989,0,0,0,0,0,0,0,97
"MSNBC_Live_with_Yasmin_Vossoughian_38_2020",0,2,"msnbc","MSNBC_Live_with_Yasmin_Vossoughian",38,2020,"msnbc",29,31,32,0,1,0,1,0.693147180559945,0,0,1,0,0,0,0,98
"MSNBC_Live_with_Yasmin_Vossoughian_40_2020",0,3,"msnbc","MSNBC_Live_with_Yasmin_Vossoughian",40,2020,"msnbc",31,7,132,1,0,0,1,1.09861228866811,0,0,0,1,0,0,0,98
"MSNBC_Live_with_Yasmin_Vossoughian_41_2020",1,2,"msnbc","MSNBC_Live_with_Yasmin_Vossoughian",41,2020,"msnbc",32,0,25,0,0,0,1,0.693147180559945,0,0,0,0,0,0,0,98
"MSNBC_Live_with_Yasmin_Vossoughian_46_2020",0,4,"msnbc","MSNBC_Live_with_Yasmin_Vossoughian",46,2020,"msnbc",37,5,17,0,0,0,1,1.38629436111989,0,0,0,0,0,0,0,98
"MSNBC_Live_with_Yasmin_Vossoughian_47_2020",0,3,"msnbc","MSNBC_Live_with_Yasmin_Vossoughian",47,2020,"msnbc",38,0,18,0,0,0,1,1.09861228866811,0,0,0,0,0,0,0,98
"MSNBC_Live_with_Yasmin_Vossoughian_48_2020",0,1,"msnbc","MSNBC_Live_with_Yasmin_Vossoughian",48,2020,"msnbc",39,10,28,0,1,0,1,0,0,0,1,0,0,0,0,98
"MSNBC_Live_with_Yasmin_Vossoughian_49_2020",0,6,"msnbc","MSNBC_Live_with_Yasmin_Vossoughian",49,2020,"msnbc",40,18,96,1,1,0,1,1.79175946922805,0,0,1,1,1,0,1,98
"MSNBC_Live_with_Yasmin_Vossoughian_51_2020",0,6,"msnbc","MSNBC_Live_with_Yasmin_Vossoughian",51,2020,"msnbc",42,14,116,1,1,0,1,1.79175946922805,0,0,1,1,1,0,1,98
"MSNBC_Live_with_Yasmin_Vossoughian_52_2020",0,3,"msnbc","MSNBC_Live_with_Yasmin_Vossoughian",52,2020,"msnbc",43,9,51,1,0,0,1,1.09861228866811,0,0,0,1,0,0,0,98
"MSNBC_Specials_37_2020",0,4,"msnbc","MSNBC_Specials",37,2020,"msnbc",28,17,47,1,1,0,1,1.38629436111989,0,0,1,1,1,0,1,99
"MSNBC_Specials_39_2020",0,3,"msnbc","MSNBC_Specials",39,2020,"msnbc",30,14,44,0,0,0,1,1.09861228866811,0,0,0,0,0,0,0,99
"MTP_Daily_10_2020",1,7,"msnbc","MTP_Daily",10,2020,"msnbc",1,4,55,0,0,0,1,1.94591014905531,0,0,0,0,0,0,0,100
"MTP_Daily_16_2020",0,5,"msnbc","MTP_Daily",16,2020,"msnbc",7,21,88,1,1,0,1,1.6094379124341,0,0,1,1,1,0,1,100
"MTP_Daily_17_2020",0,2,"msnbc","MTP_Daily",17,2020,"msnbc",8,19,111,1,1,0,1,0.693147180559945,0,0,1,1,1,0,1,100
"MTP_Daily_18_2020",0,2,"msnbc","MTP_Daily",18,2020,"msnbc",9,6,72,1,0,0,1,0.693147180559945,0,0,0,1,0,0,0,100
"MTP_Daily_19_2020",0,3,"msnbc","MTP_Daily",19,2020,"msnbc",10,7,23,0,0,0,1,1.09861228866811,0,0,0,0,0,0,0,100
"MTP_Daily_20_2020",0,9,"msnbc","MTP_Daily",20,2020,"msnbc",11,12,55,0,1,0,1,2.19722457733622,0,0,1,0,0,0,0,100
"MTP_Daily_22_2020",0,2,"msnbc","MTP_Daily",22,2020,"msnbc",13,14,24,0,1,0,1,0.693147180559945,0,0,1,0,0,0,0,100
"MTP_Daily_25_2020",1,3,"msnbc","MTP_Daily",25,2020,"msnbc",16,4,24,0,0,0,1,1.09861228866811,0,0,0,0,0,0,0,100
"MTP_Daily_26_2020",0,8,"msnbc","MTP_Daily",26,2020,"msnbc",17,9,67,1,1,0,1,2.07944154167984,0,0,1,1,1,0,1,100
"MTP_Daily_30_2020",0,5,"msnbc","MTP_Daily",30,2020,"msnbc",21,1,36,0,0,0,1,1.6094379124341,0,0,0,0,0,0,0,100
"MTP_Daily_31_2020",0,1,"msnbc","MTP_Daily",31,2020,"msnbc",22,5,33,0,0,0,1,0,0,0,0,0,0,0,0,100
"MTP_Daily_34_2020",0,1,"msnbc","MTP_Daily",34,2020,"msnbc",25,4,16,0,0,0,1,0,0,0,0,0,0,0,0,100
"MTP_Daily_35_2020",0,2,"msnbc","MTP_Daily",35,2020,"msnbc",26,7,8,0,0,0,1,0.693147180559945,0,0,0,0,0,0,0,100
"MTP_Daily_36_2020",0,7,"msnbc","MTP_Daily",36,2020,"msnbc",27,16,43,0,1,0,1,1.94591014905531,0,0,1,0,0,0,0,100
"MTP_Daily_40_2020",0,18,"msnbc","MTP_Daily",40,2020,"msnbc",31,18,157,1,1,0,1,2.89037175789616,0,0,1,1,1,0,1,100
"MTP_Daily_42_2020",0,8,"msnbc","MTP_Daily",42,2020,"msnbc",33,2,3,0,0,0,1,2.07944154167984,0,0,0,0,0,0,0,100
"MTP_Daily_43_2020",0,2,"msnbc","MTP_Daily",43,2020,"msnbc",34,6,37,0,0,0,1,0.693147180559945,0,0,0,0,0,0,0,100
"MTP_Daily_46_2020",0,34,"msnbc","MTP_Daily",46,2020,"msnbc",37,29,69,1,1,0,1,3.52636052461616,0,0,1,1,1,0,1,100
"MTP_Daily_47_2020",0,15,"msnbc","MTP_Daily",47,2020,"msnbc",38,25,136,1,1,0,1,2.70805020110221,0,0,1,1,1,0,1,100
"MTP_Daily_49_2020",1,14,"msnbc","MTP_Daily",49,2020,"msnbc",40,22,125,1,1,0,1,2.63905732961526,0,0,1,1,1,0,1,100
"MTP_Daily_50_2020",0,3,"msnbc","MTP_Daily",50,2020,"msnbc",41,7,70,1,0,0,1,1.09861228866811,0,0,0,1,0,0,0,100
"MTP_Daily_51_2020",0,2,"msnbc","MTP_Daily",51,2020,"msnbc",42,3,37,0,0,0,1,0.693147180559945,0,0,0,0,0,0,0,100
"MTP_Daily_9_2020",0,3,"msnbc","MTP_Daily",9,2020,"msnbc",0,17,96,1,1,0,1,1.09861228866811,0,0,1,1,1,0,1,100
"NBC_News_Special_Report_Coronavirus_Pandemic_12_2020",0,4,"msnbc","NBC_News_Special_Report_Coronavirus_Pandemic",12,2020,"msnbc",3,9,81,0,0,0,1,1.38629436111989,0,0,0,0,0,0,0,101
"NBC_News_Special_Report_Coronavirus_Pandemic_14_2020",0,2,"msnbc","NBC_News_Special_Report_Coronavirus_Pandemic",14,2020,"msnbc",5,14,72,0,0,0,1,0.693147180559945,0,0,0,0,0,0,0,101
"NBC_News_Special_Report_Coronavirus_Pandemic_15_2020",0,5,"msnbc","NBC_News_Special_Report_Coronavirus_Pandemic",15,2020,"msnbc",6,25,116,1,1,0,1,1.6094379124341,0,0,1,1,1,0,1,101
"New_Day_Weekend_With_Victor_Blackwell_and_Christi_Paul_11_2020",0,12,"cnn","New_Day_Weekend_With_Victor_Blackwell_and_Christi_Paul",11,2020,"cnn",2,25,191,1,1,1,0,2.484906649788,1,1,0,0,1,1,0,102
"New_Day_Weekend_With_Victor_Blackwell_and_Christi_Paul_13_2020",0,7,"cnn","New_Day_Weekend_With_Victor_Blackwell_and_Christi_Paul",13,2020,"cnn",4,59,298,1,1,1,0,1.94591014905531,1,1,0,0,1,1,0,102
"New_Day_Weekend_With_Victor_Blackwell_and_Christi_Paul_14_2020",0,8,"cnn","New_Day_Weekend_With_Victor_Blackwell_and_Christi_Paul",14,2020,"cnn",5,59,333,1,1,1,0,2.07944154167984,1,1,0,0,1,1,0,102
"New_Day_Weekend_With_Victor_Blackwell_and_Christi_Paul_15_2020",0,1,"cnn","New_Day_Weekend_With_Victor_Blackwell_and_Christi_Paul",15,2020,"cnn",6,23,134,1,0,1,0,0,0,1,0,0,0,0,0,102
"New_Day_Weekend_With_Victor_Blackwell_and_Christi_Paul_16_2020",0,5,"cnn","New_Day_Weekend_With_Victor_Blackwell_and_Christi_Paul",16,2020,"cnn",7,32,92,0,1,1,0,1.6094379124341,1,0,0,0,0,0,0,102
"New_Day_Weekend_With_Victor_Blackwell_and_Christi_Paul_17_2020",0,1,"cnn","New_Day_Weekend_With_Victor_Blackwell_and_Christi_Paul",17,2020,"cnn",8,23,124,0,0,1,0,0,0,0,0,0,0,0,0,102
"New_Day_Weekend_With_Victor_Blackwell_and_Christi_Paul_18_2020",0,1,"cnn","New_Day_Weekend_With_Victor_Blackwell_and_Christi_Paul",18,2020,"cnn",9,18,66,0,0,1,0,0,0,0,0,0,0,0,0,102
"New_Day_Weekend_With_Victor_Blackwell_and_Christi_Paul_19_2020",0,1,"cnn","New_Day_Weekend_With_Victor_Blackwell_and_Christi_Paul",19,2020,"cnn",10,22,82,0,0,1,0,0,0,0,0,0,0,0,0,102
"New_Day_Weekend_With_Victor_Blackwell_and_Christi_Paul_20_2020",0,4,"cnn","New_Day_Weekend_With_Victor_Blackwell_and_Christi_Paul",20,2020,"cnn",11,15,107,0,0,1,0,1.38629436111989,0,0,0,0,0,0,0,102
"New_Day_Weekend_With_Victor_Blackwell_and_Christi_Paul_21_2020",1,6,"cnn","New_Day_Weekend_With_Victor_Blackwell_and_Christi_Paul",21,2020,"cnn",12,44,176,1,1,1,0,1.79175946922805,1,1,0,0,1,1,0,102
"New_Day_Weekend_With_Victor_Blackwell_and_Christi_Paul_22_2020",0,1,"cnn","New_Day_Weekend_With_Victor_Blackwell_and_Christi_Paul",22,2020,"cnn",13,1,6,0,0,1,0,0,0,0,0,0,0,0,0,102
"New_Day_Weekend_With_Victor_Blackwell_and_Christi_Paul_23_2020",0,1,"cnn","New_Day_Weekend_With_Victor_Blackwell_and_Christi_Paul",23,2020,"cnn",14,15,60,0,0,1,0,0,0,0,0,0,0,0,0,102
"New_Day_Weekend_With_Victor_Blackwell_and_Christi_Paul_24_2020",0,3,"cnn","New_Day_Weekend_With_Victor_Blackwell_and_Christi_Paul",24,2020,"cnn",15,40,89,0,1,1,0,1.09861228866811,1,0,0,0,0,0,0,102
"New_Day_Weekend_With_Victor_Blackwell_and_Christi_Paul_25_2020",0,1,"cnn","New_Day_Weekend_With_Victor_Blackwell_and_Christi_Paul",25,2020,"cnn",16,19,86,0,0,1,0,0,0,0,0,0,0,0,0,102
"New_Day_Weekend_With_Victor_Blackwell_and_Christi_Paul_27_2020",0,2,"cnn","New_Day_Weekend_With_Victor_Blackwell_and_Christi_Paul",27,2020,"cnn",18,21,135,1,0,1,0,0.693147180559945,0,1,0,0,0,0,0,102
"New_Day_Weekend_With_Victor_Blackwell_and_Christi_Paul_28_2020",0,4,"cnn","New_Day_Weekend_With_Victor_Blackwell_and_Christi_Paul",28,2020,"cnn",19,73,292,1,1,1,0,1.38629436111989,1,1,0,0,1,1,0,102
"New_Day_Weekend_With_Victor_Blackwell_and_Christi_Paul_29_2020",0,1,"cnn","New_Day_Weekend_With_Victor_Blackwell_and_Christi_Paul",29,2020,"cnn",20,34,113,0,1,1,0,0,1,0,0,0,0,0,0,102
"New_Day_Weekend_With_Victor_Blackwell_and_Christi_Paul_30_2020",0,1,"cnn","New_Day_Weekend_With_Victor_Blackwell_and_Christi_Paul",30,2020,"cnn",21,56,173,1,1,1,0,0,1,1,0,0,1,1,0,102
"New_Day_Weekend_With_Victor_Blackwell_and_Christi_Paul_31_2020",0,1,"cnn","New_Day_Weekend_With_Victor_Blackwell_and_Christi_Paul",31,2020,"cnn",22,45,137,1,1,1,0,0,1,1,0,0,1,1,0,102
"New_Day_Weekend_With_Victor_Blackwell_and_Christi_Paul_32_2020",0,2,"cnn","New_Day_Weekend_With_Victor_Blackwell_and_Christi_Paul",32,2020,"cnn",23,19,104,0,0,1,0,0.693147180559945,0,0,0,0,0,0,0,102
"New_Day_Weekend_With_Victor_Blackwell_and_Christi_Paul_33_2020",0,4,"cnn","New_Day_Weekend_With_Victor_Blackwell_and_Christi_Paul",33,2020,"cnn",24,31,106,0,1,1,0,1.38629436111989,1,0,0,0,0,0,0,102
"New_Day_Weekend_With_Victor_Blackwell_and_Christi_Paul_34_2020",0,2,"cnn","New_Day_Weekend_With_Victor_Blackwell_and_Christi_Paul",34,2020,"cnn",25,49,92,0,1,1,0,0.693147180559945,1,0,0,0,0,0,0,102
"New_Day_Weekend_With_Victor_Blackwell_and_Christi_Paul_36_2020",0,2,"cnn","New_Day_Weekend_With_Victor_Blackwell_and_Christi_Paul",36,2020,"cnn",27,19,33,0,0,1,0,0.693147180559945,0,0,0,0,0,0,0,102
"New_Day_Weekend_With_Victor_Blackwell_and_Christi_Paul_37_2020",3,11,"cnn","New_Day_Weekend_With_Victor_Blackwell_and_Christi_Paul",37,2020,"cnn",28,10,133,1,0,1,0,2.39789527279837,0,1,0,0,0,0,0,102
"New_Day_Weekend_With_Victor_Blackwell_and_Christi_Paul_39_2020",0,1,"cnn","New_Day_Weekend_With_Victor_Blackwell_and_Christi_Paul",39,2020,"cnn",30,18,57,0,0,1,0,0,0,0,0,0,0,0,0,102
"New_Day_Weekend_With_Victor_Blackwell_and_Christi_Paul_40_2020",0,9,"cnn","New_Day_Weekend_With_Victor_Blackwell_and_Christi_Paul",40,2020,"cnn",31,39,244,1,1,1,0,2.19722457733622,1,1,0,0,1,1,0,102
"New_Day_Weekend_With_Victor_Blackwell_and_Christi_Paul_42_2020",0,11,"cnn","New_Day_Weekend_With_Victor_Blackwell_and_Christi_Paul",42,2020,"cnn",33,17,43,0,0,1,0,2.39789527279837,0,0,0,0,0,0,0,102
"New_Day_Weekend_With_Victor_Blackwell_and_Christi_Paul_43_2020",0,6,"cnn","New_Day_Weekend_With_Victor_Blackwell_and_Christi_Paul",43,2020,"cnn",34,29,148,1,1,1,0,1.79175946922805,1,1,0,0,1,1,0,102
"New_Day_Weekend_With_Victor_Blackwell_and_Christi_Paul_44_2020",0,5,"cnn","New_Day_Weekend_With_Victor_Blackwell_and_Christi_Paul",44,2020,"cnn",35,83,244,1,1,1,0,1.6094379124341,1,1,0,0,1,1,0,102
"New_Day_Weekend_With_Victor_Blackwell_and_Christi_Paul_46_2020",0,3,"cnn","New_Day_Weekend_With_Victor_Blackwell_and_Christi_Paul",46,2020,"cnn",37,19,131,1,0,1,0,1.09861228866811,0,1,0,0,0,0,0,102
"New_Day_Weekend_With_Victor_Blackwell_and_Christi_Paul_47_2020",0,7,"cnn","New_Day_Weekend_With_Victor_Blackwell_and_Christi_Paul",47,2020,"cnn",38,66,293,1,1,1,0,1.94591014905531,1,1,0,0,1,1,0,102
"New_Day_Weekend_With_Victor_Blackwell_and_Christi_Paul_49_2020",0,8,"cnn","New_Day_Weekend_With_Victor_Blackwell_and_Christi_Paul",49,2020,"cnn",40,21,69,0,0,1,0,2.07944154167984,0,0,0,0,0,0,0,102
"New_Day_Weekend_With_Victor_Blackwell_and_Christi_Paul_50_2020",0,2,"cnn","New_Day_Weekend_With_Victor_Blackwell_and_Christi_Paul",50,2020,"cnn",41,62,402,1,1,1,0,0.693147180559945,1,1,0,0,1,1,0,102
"New_Day_Weekend_With_Victor_Blackwell_and_Christi_Paul_51_2020",0,4,"cnn","New_Day_Weekend_With_Victor_Blackwell_and_Christi_Paul",51,2020,"cnn",42,22,234,1,0,1,0,1.38629436111989,0,1,0,0,0,0,0,102
"New_Day_Weekend_With_Victor_Blackwell_and_Christi_Paul_52_2020",0,3,"cnn","New_Day_Weekend_With_Victor_Blackwell_and_Christi_Paul",52,2020,"cnn",43,71,209,1,1,1,0,1.09861228866811,1,1,0,0,1,1,0,102
"New_Day_Weekend_With_Victor_Blackwell_and_Christi_Paul_9_2020",0,5,"cnn","New_Day_Weekend_With_Victor_Blackwell_and_Christi_Paul",9,2020,"cnn",0,14,53,0,0,1,0,1.6094379124341,0,0,0,0,0,0,0,102
"New_Day_With_Alisyn_Camerota_and_John_Berman_10_2020",0,6,"cnn","New_Day_With_Alisyn_Camerota_and_John_Berman",10,2020,"cnn",1,25,82,0,0,1,0,1.79175946922805,0,0,0,0,0,0,0,103
"New_Day_With_Alisyn_Camerota_and_John_Berman_11_2020",0,8,"cnn","New_Day_With_Alisyn_Camerota_and_John_Berman",11,2020,"cnn",2,40,250,1,0,1,0,2.07944154167984,0,1,0,0,0,0,0,103
"New_Day_With_Alisyn_Camerota_and_John_Berman_12_2020",0,19,"cnn","New_Day_With_Alisyn_Camerota_and_John_Berman",12,2020,"cnn",3,55,449,1,1,1,0,2.94443897916644,1,1,0,0,1,1,0,103
"New_Day_With_Alisyn_Camerota_and_John_Berman_13_2020",0,4,"cnn","New_Day_With_Alisyn_Camerota_and_John_Berman",13,2020,"cnn",4,73,327,1,1,1,0,1.38629436111989,1,1,0,0,1,1,0,103
"New_Day_With_Alisyn_Camerota_and_John_Berman_14_2020",1,9,"cnn","New_Day_With_Alisyn_Camerota_and_John_Berman",14,2020,"cnn",5,93,382,1,1,1,0,2.19722457733622,1,1,0,0,1,1,0,103
"New_Day_With_Alisyn_Camerota_and_John_Berman_15_2020",0,5,"cnn","New_Day_With_Alisyn_Camerota_and_John_Berman",15,2020,"cnn",6,32,146,0,0,1,0,1.6094379124341,0,0,0,0,0,0,0,103
"New_Day_With_Alisyn_Camerota_and_John_Berman_16_2020",0,7,"cnn","New_Day_With_Alisyn_Camerota_and_John_Berman",16,2020,"cnn",7,48,255,1,0,1,0,1.94591014905531,0,1,0,0,0,0,0,103
"New_Day_With_Alisyn_Camerota_and_John_Berman_17_2020",0,12,"cnn","New_Day_With_Alisyn_Camerota_and_John_Berman",17,2020,"cnn",8,136,487,1,1,1,0,2.484906649788,1,1,0,0,1,1,0,103
