"network","week","wordcounts","show","year","death_text","health_text","network2","week2","wc","cnn","msnbc","log_wc","cnn_times_week2","msnbc_times_week2","show_id"
"cnn",39,1681,"CNN_Newsroom_With_Fredricka_Whitfield",2020,15,33,"cnn",30,1681,1,0,7.42714413340862,30,0,10
"cnn",40,1606,"CNN_Newsroom_With_Fredricka_Whitfield",2020,16,46,"cnn",31,1606,1,0,7.38150189450671,31,0,10
"cnn",41,2633,"CNN_Newsroom_With_Fredricka_Whitfield",2020,14,95,"cnn",32,2633,1,0,7.87587915949631,32,0,10
"cnn",42,6694,"CNN_Newsroom_With_Fredricka_Whitfield",2020,62,192,"cnn",33,6694,1,0,8.80896688177127,33,0,10
"cnn",43,2842,"CNN_Newsroom_With_Fredricka_Whitfield",2020,30,80,"cnn",34,2842,1,0,7.95226330865705,34,0,10
"cnn",45,392,"CNN_Newsroom_With_Fredricka_Whitfield",2020,3,9,"cnn",36,392,1,0,5.97126183979046,36,0,10
"cnn",46,2111,"CNN_Newsroom_With_Fredricka_Whitfield",2020,13,92,"cnn",37,2111,1,0,7.65491704784832,37,0,10
"cnn",47,3991,"CNN_Newsroom_With_Fredricka_Whitfield",2020,40,138,"cnn",38,3991,1,0,8.29179710504873,38,0,10
"cnn",48,4153,"CNN_Newsroom_With_Fredricka_Whitfield",2020,25,159,"cnn",39,4153,1,0,8.33158624363075,39,0,10
"cnn",49,1545,"CNN_Newsroom_With_Fredricka_Whitfield",2020,8,37,"cnn",40,1545,1,0,7.34277918933185,40,0,10
"cnn",50,3827,"CNN_Newsroom_With_Fredricka_Whitfield",2020,41,368,"cnn",41,3827,1,0,8.2498364854257,41,0,10
"cnn",51,3887,"CNN_Newsroom_With_Fredricka_Whitfield",2020,26,154,"cnn",42,3887,1,0,8.26539293085222,42,0,10
"cnn",52,4040,"CNN_Newsroom_With_Fredricka_Whitfield",2020,36,140,"cnn",43,4040,1,0,8.3039999709552,43,0,10
"cnn",11,1410,"CNN_Newsroom_With_Poppy_Harlow_and_Jim_Sciutto",2020,1,76,"cnn",2,1410,1,0,7.25134498337221,2,0,11
"cnn",12,483,"CNN_Newsroom_With_Poppy_Harlow_and_Jim_Sciutto",2020,4,28,"cnn",3,483,1,0,6.18001665365257,3,0,11
"cnn",13,1963,"CNN_Newsroom_With_Poppy_Harlow_and_Jim_Sciutto",2020,27,85,"cnn",4,1963,1,0,7.58222919427646,4,0,11
"cnn",14,4388,"CNN_Newsroom_With_Poppy_Harlow_and_Jim_Sciutto",2020,31,205,"cnn",5,4388,1,0,8.38662882139512,5,0,11
"cnn",15,974,"CNN_Newsroom_With_Poppy_Harlow_and_Jim_Sciutto",2020,14,64,"cnn",6,974,1,0,6.88141130364254,6,0,11
"cnn",16,3655,"CNN_Newsroom_With_Poppy_Harlow_and_Jim_Sciutto",2020,46,141,"cnn",7,3655,1,0,8.20385137218388,7,0,11
"cnn",17,3416,"CNN_Newsroom_With_Poppy_Harlow_and_Jim_Sciutto",2020,57,91,"cnn",8,3416,1,0,8.13622555490846,8,0,11
"cnn",18,3157,"CNN_Newsroom_With_Poppy_Harlow_and_Jim_Sciutto",2020,33,114,"cnn",9,3157,1,0,8.05737748855799,9,0,11
"cnn",20,1337,"CNN_Newsroom_With_Poppy_Harlow_and_Jim_Sciutto",2020,8,46,"cnn",11,1337,1,0,7.19818357710194,11,0,11
"cnn",21,3496,"CNN_Newsroom_With_Poppy_Harlow_and_Jim_Sciutto",2020,24,128,"cnn",12,3496,1,0,8.15937473677543,12,0,11
"cnn",22,764,"CNN_Newsroom_With_Poppy_Harlow_and_Jim_Sciutto",2020,12,44,"cnn",13,764,1,0,6.63856778916652,13,0,11
"cnn",23,463,"CNN_Newsroom_With_Poppy_Harlow_and_Jim_Sciutto",2020,3,34,"cnn",14,463,1,0,6.13772705408623,14,0,11
"cnn",24,2225,"CNN_Newsroom_With_Poppy_Harlow_and_Jim_Sciutto",2020,17,72,"cnn",15,2225,1,0,7.70751219460034,15,0,11
"cnn",25,5408,"CNN_Newsroom_With_Poppy_Harlow_and_Jim_Sciutto",2020,33,138,"cnn",16,5408,1,0,8.5956346177228,16,0,11
"cnn",26,5317,"CNN_Newsroom_With_Poppy_Harlow_and_Jim_Sciutto",2020,38,225,"cnn",17,5317,1,0,8.57866451350434,17,0,11
"cnn",27,2168,"CNN_Newsroom_With_Poppy_Harlow_and_Jim_Sciutto",2020,25,77,"cnn",18,2168,1,0,7.68156036255954,18,0,11
"cnn",28,6153,"CNN_Newsroom_With_Poppy_Harlow_and_Jim_Sciutto",2020,61,252,"cnn",19,6153,1,0,8.72469504674049,19,0,11
"cnn",29,5592,"CNN_Newsroom_With_Poppy_Harlow_and_Jim_Sciutto",2020,71,205,"cnn",20,5592,1,0,8.62909228391365,20,0,11
"cnn",30,6026,"CNN_Newsroom_With_Poppy_Harlow_and_Jim_Sciutto",2020,38,238,"cnn",21,6026,1,0,8.70383871969025,21,0,11
"cnn",31,5988,"CNN_Newsroom_With_Poppy_Harlow_and_Jim_Sciutto",2020,71,286,"cnn",22,5988,1,0,8.69751274553952,22,0,11
"cnn",32,5753,"CNN_Newsroom_With_Poppy_Harlow_and_Jim_Sciutto",2020,56,170,"cnn",23,5753,1,0,8.65747673686329,23,0,11
"cnn",33,2865,"CNN_Newsroom_With_Poppy_Harlow_and_Jim_Sciutto",2020,16,97,"cnn",24,2865,1,0,7.96032362914884,24,0,11
"cnn",34,6071,"CNN_Newsroom_With_Poppy_Harlow_and_Jim_Sciutto",2020,28,197,"cnn",25,6071,1,0,8.71127861513043,25,0,11
"cnn",35,1994,"CNN_Newsroom_With_Poppy_Harlow_and_Jim_Sciutto",2020,15,93,"cnn",26,1994,1,0,7.59789795052178,26,0,11
"cnn",36,6184,"CNN_Newsroom_With_Poppy_Harlow_and_Jim_Sciutto",2020,67,285,"cnn",27,6184,1,0,8.72972059026726,27,0,11
"cnn",37,1980,"CNN_Newsroom_With_Poppy_Harlow_and_Jim_Sciutto",2020,12,50,"cnn",28,1980,1,0,7.59085212368858,28,0,11
"cnn",38,2276,"CNN_Newsroom_With_Poppy_Harlow_and_Jim_Sciutto",2020,11,84,"cnn",29,2276,1,0,7.73017479524622,29,0,11
"cnn",39,746,"CNN_Newsroom_With_Poppy_Harlow_and_Jim_Sciutto",2020,7,14,"cnn",30,746,1,0,6.61472560020376,30,0,11
"cnn",40,1749,"CNN_Newsroom_With_Poppy_Harlow_and_Jim_Sciutto",2020,8,69,"cnn",31,1749,1,0,7.4667994750186,31,0,11
"cnn",41,3409,"CNN_Newsroom_With_Poppy_Harlow_and_Jim_Sciutto",2020,22,122,"cnn",32,3409,1,0,8.1341742721379,32,0,11
"cnn",42,3145,"CNN_Newsroom_With_Poppy_Harlow_and_Jim_Sciutto",2020,21,120,"cnn",33,3145,1,0,8.05356916913454,33,0,11
"cnn",43,2063,"CNN_Newsroom_With_Poppy_Harlow_and_Jim_Sciutto",2020,15,132,"cnn",34,2063,1,0,7.63191651307125,34,0,11
"cnn",45,1177,"CNN_Newsroom_With_Poppy_Harlow_and_Jim_Sciutto",2020,11,53,"cnn",36,1177,1,0,7.07072410726028,36,0,11
"cnn",46,4135,"CNN_Newsroom_With_Poppy_Harlow_and_Jim_Sciutto",2020,31,205,"cnn",37,4135,1,0,8.32724260745779,37,0,11
"cnn",47,4269,"CNN_Newsroom_With_Poppy_Harlow_and_Jim_Sciutto",2020,37,163,"cnn",38,4269,1,0,8.35913488675796,38,0,11
"cnn",48,1141,"CNN_Newsroom_With_Poppy_Harlow_and_Jim_Sciutto",2020,9,58,"cnn",39,1141,1,0,7.03966034986208,39,0,11
"cnn",49,2936,"CNN_Newsroom_With_Poppy_Harlow_and_Jim_Sciutto",2020,41,155,"cnn",40,2936,1,0,7.98480338973441,40,0,11
"cnn",50,1869,"CNN_Newsroom_With_Poppy_Harlow_and_Jim_Sciutto",2020,30,107,"cnn",41,1869,1,0,7.53315880745556,41,0,11
"cnn",51,2861,"CNN_Newsroom_With_Poppy_Harlow_and_Jim_Sciutto",2020,12,162,"cnn",42,2861,1,0,7.95892649305011,42,0,11
"cnn",52,7440,"CNN_Newsroom_With_Poppy_Harlow_and_Jim_Sciutto",2020,61,362,"cnn",43,7440,1,0,8.91462612782714,43,0,11
"cnn",53,678,"CNN_Newsroom_With_Poppy_Harlow_and_Jim_Sciutto",2020,7,38,"cnn",44,678,1,0,6.5191472879404,44,0,11
"cnn",10,1021,"CNN_Newsroom_With_Victor_Blackwell_and_Christi_Paul",2020,2,55,"cnn",1,1021,1,0,6.92853781816467,1,0,12
"cnn",11,1677,"CNN_Newsroom_With_Victor_Blackwell_and_Christi_Paul",2020,13,66,"cnn",2,1677,1,0,7.42476176182321,2,0,12
"cnn",12,1606,"CNN_Newsroom_With_Victor_Blackwell_and_Christi_Paul",2020,16,64,"cnn",3,1606,1,0,7.38150189450671,3,0,12
"cnn",14,1338,"CNN_Newsroom_With_Victor_Blackwell_and_Christi_Paul",2020,6,55,"cnn",5,1338,1,0,7.19893124068817,5,0,12
"cnn",15,1073,"CNN_Newsroom_With_Victor_Blackwell_and_Christi_Paul",2020,12,52,"cnn",6,1073,1,0,6.9782137426307,6,0,12
"cnn",18,1065,"CNN_Newsroom_With_Victor_Blackwell_and_Christi_Paul",2020,4,51,"cnn",9,1065,1,0,6.97073007814353,9,0,12
"cnn",19,1043,"CNN_Newsroom_With_Victor_Blackwell_and_Christi_Paul",2020,6,51,"cnn",10,1043,1,0,6.94985645500077,10,0,12
"cnn",21,1005,"CNN_Newsroom_With_Victor_Blackwell_and_Christi_Paul",2020,7,30,"cnn",12,1005,1,0,6.91274282049318,12,0,12
"cnn",25,1169,"CNN_Newsroom_With_Victor_Blackwell_and_Christi_Paul",2020,6,46,"cnn",16,1169,1,0,7.06390396147207,16,0,12
"cnn",27,1328,"CNN_Newsroom_With_Victor_Blackwell_and_Christi_Paul",2020,8,67,"cnn",18,1328,1,0,7.19142933003638,18,0,12
"cnn",28,1646,"CNN_Newsroom_With_Victor_Blackwell_and_Christi_Paul",2020,17,72,"cnn",19,1646,1,0,7.40610338123702,19,0,12
"cnn",30,937,"CNN_Newsroom_With_Victor_Blackwell_and_Christi_Paul",2020,9,40,"cnn",21,937,1,0,6.84268328223842,21,0,12
"cnn",31,1238,"CNN_Newsroom_With_Victor_Blackwell_and_Christi_Paul",2020,9,22,"cnn",22,1238,1,0,7.12125245324454,22,0,12
"cnn",35,540,"CNN_Newsroom_With_Victor_Blackwell_and_Christi_Paul",2020,4,25,"cnn",26,540,1,0,6.29156913955832,26,0,12
"cnn",36,973,"CNN_Newsroom_With_Victor_Blackwell_and_Christi_Paul",2020,15,25,"cnn",27,973,1,0,6.880384082186,27,0,12
"cnn",42,65,"CNN_Newsroom_With_Victor_Blackwell_and_Christi_Paul",2020,1,3,"cnn",33,65,1,0,4.17438726989564,33,0,12
"cnn",47,1159,"CNN_Newsroom_With_Victor_Blackwell_and_Christi_Paul",2020,7,65,"cnn",38,1159,1,0,7.05531284333975,38,0,12
"cnn",50,1118,"CNN_Newsroom_With_Victor_Blackwell_and_Christi_Paul",2020,8,90,"cnn",41,1118,1,0,7.01929665371504,41,0,12
"cnn",52,1149,"CNN_Newsroom_With_Victor_Blackwell_and_Christi_Paul",2020,9,46,"cnn",43,1149,1,0,7.04664727784876,43,0,12
"cnn",11,2204,"CNN_Right_Now_With_Brianna_Keilar",2020,8,92,"cnn",2,2204,1,0,7.6980291702728,2,0,13
"cnn",12,994,"CNN_Right_Now_With_Brianna_Keilar",2020,11,50,"cnn",3,994,1,0,6.90173720665657,3,0,13
"cnn",15,799,"CNN_Right_Now_With_Brianna_Keilar",2020,9,45,"cnn",6,799,1,0,6.68336094576627,6,0,13
"cnn",45,1752,"CNN_Right_Now_With_Brianna_Keilar",2020,13,88,"cnn",36,1752,1,0,7.46851327149634,36,0,13
"cnn",46,1801,"CNN_Right_Now_With_Brianna_Keilar",2020,19,59,"cnn",37,1801,1,0,7.49609734517596,37,0,13
"cnn",49,1259,"CNN_Right_Now_With_Brianna_Keilar",2020,16,63,"cnn",40,1259,1,0,7.13807303404435,40,0,13
"cnn",50,2180,"CNN_Right_Now_With_Brianna_Keilar",2020,12,125,"cnn",41,2180,1,0,7.68708015578313,41,0,13
"cnn",21,3166,"CNN_Special_Report",2020,44,121,"cnn",12,3166,1,0,8.06022424044096,12,0,14
"cnn",24,820,"CNN_Special_Report",2020,7,28,"cnn",15,820,1,0,6.7093043402583,15,0,14
"cnn",26,1064,"CNN_Special_Report",2020,8,51,"cnn",17,1064,1,0,6.96979066990159,17,0,14
"cnn",27,3744,"CNN_Special_Report",2020,35,134,"cnn",18,3744,1,0,8.22790983759748,18,0,14
"cnn",29,3607,"CNN_Special_Report",2020,35,130,"cnn",20,3607,1,0,8.19063168090354,20,0,14
"cnn",30,272,"CNN_Special_Report",2020,4,2,"cnn",21,272,1,0,5.605802066296,21,0,14
"cnn",34,312,"CNN_Special_Report",2020,2,1,"cnn",25,312,1,0,5.74300318780948,25,0,14
"cnn",36,2896,"CNN_Special_Report",2020,30,100,"cnn",27,2896,1,0,7.97108575350561,27,0,14
"cnn",37,861,"CNN_Special_Report",2020,10,35,"cnn",28,861,1,0,6.75809450442773,28,0,14
"cnn",39,771,"CNN_Special_Report",2020,9,13,"cnn",30,771,1,0,6.64768837356333,30,0,14
"cnn",41,325,"CNN_Special_Report",2020,6,6,"cnn",32,325,1,0,5.78382518232974,32,0,14
"cnn",42,1142,"CNN_Special_Report",2020,16,18,"cnn",33,1142,1,0,7.04053639021596,33,0,14
"cnn",43,902,"CNN_Special_Report",2020,8,11,"cnn",34,902,1,0,6.80461452006262,34,0,14
"cnn",44,833,"CNN_Special_Report",2020,12,10,"cnn",35,833,1,0,6.72503364216684,35,0,14
"cnn",52,4191,"CNN_Special_Report",2020,45,165,"cnn",43,4191,1,0,8.34069464792507,43,0,14
"cnn",12,1792,"CNN_Tonight_with_Don_Lemon",2020,25,83,"cnn",3,1792,1,0,7.49108759353488,3,0,15
"cnn",13,3142,"CNN_Tonight_with_Don_Lemon",2020,43,98,"cnn",4,3142,1,0,8.05261481881557,4,0,15
"cnn",14,5123,"CNN_Tonight_with_Don_Lemon",2020,62,325,"cnn",5,5123,1,0,8.5414954839392,5,0,15
"cnn",15,2212,"CNN_Tonight_with_Don_Lemon",2020,29,112,"cnn",6,2212,1,0,7.70165236264223,6,0,15
"cnn",16,7228,"CNN_Tonight_with_Don_Lemon",2020,67,270,"cnn",7,7228,1,0,8.88571765171212,7,0,15
"cnn",17,4315,"CNN_Tonight_with_Don_Lemon",2020,34,134,"cnn",8,4315,1,0,8.36985260351753,8,0,15
"cnn",18,779,"CNN_Tonight_with_Don_Lemon",2020,10,24,"cnn",9,779,1,0,6.65801104587075,9,0,15
"cnn",19,1015,"CNN_Tonight_with_Don_Lemon",2020,13,52,"cnn",10,1015,1,0,6.92264389147589,10,0,15
"cnn",20,2513,"CNN_Tonight_with_Don_Lemon",2020,29,160,"cnn",11,2513,1,0,7.82923253754359,11,0,15
"cnn",21,2969,"CNN_Tonight_with_Don_Lemon",2020,64,131,"cnn",12,2969,1,0,7.99598047476376,12,0,15
"cnn",22,3637,"CNN_Tonight_with_Don_Lemon",2020,84,101,"cnn",13,3637,1,0,8.19891444498699,13,0,15
"cnn",23,1117,"CNN_Tonight_with_Don_Lemon",2020,17,42,"cnn",14,1117,1,0,7.0184017990692,14,0,15
"cnn",24,418,"CNN_Tonight_with_Don_Lemon",2020,4,19,"cnn",15,418,1,0,6.03548143252476,15,0,15
"cnn",25,2488,"CNN_Tonight_with_Don_Lemon",2020,17,96,"cnn",16,2488,1,0,7.81923445385907,16,0,15
"cnn",26,4452,"CNN_Tonight_with_Don_Lemon",2020,36,153,"cnn",17,4452,1,0,8.40110871239544,17,0,15
"cnn",28,9330,"CNN_Tonight_with_Don_Lemon",2020,112,454,"cnn",19,9330,1,0,9.14099029384139,19,0,15
"cnn",29,5466,"CNN_Tonight_with_Don_Lemon",2020,53,149,"cnn",20,5466,1,0,8.60630236648801,20,0,15
"cnn",30,5095,"CNN_Tonight_with_Don_Lemon",2020,70,150,"cnn",21,5095,1,0,8.53601494565683,21,0,15
"cnn",31,5194,"CNN_Tonight_with_Don_Lemon",2020,79,141,"cnn",22,5194,1,0,8.55525939222269,22,0,15
"cnn",32,1454,"CNN_Tonight_with_Don_Lemon",2020,19,33,"cnn",23,1454,1,0,7.28207365809346,23,0,15
"cnn",33,1625,"CNN_Tonight_with_Don_Lemon",2020,12,58,"cnn",24,1625,1,0,7.39326309476384,24,0,15
"cnn",34,573,"CNN_Tonight_with_Don_Lemon",2020,6,8,"cnn",25,573,1,0,6.35088571671474,25,0,15
"cnn",35,2312,"CNN_Tonight_with_Don_Lemon",2020,54,80,"cnn",26,2312,1,0,7.74586822979227,26,0,15
"cnn",36,1050,"CNN_Tonight_with_Don_Lemon",2020,6,67,"cnn",27,1050,1,0,6.95654544315157,27,0,15
"cnn",37,2773,"CNN_Tonight_with_Don_Lemon",2020,39,65,"cnn",28,2773,1,0,7.92768504561578,28,0,15
"cnn",38,6029,"CNN_Tonight_with_Don_Lemon",2020,84,182,"cnn",29,6029,1,0,8.70433643848941,29,0,15
"cnn",39,4116,"CNN_Tonight_with_Don_Lemon",2020,52,133,"cnn",30,4116,1,0,8.32263709695394,30,0,15
"cnn",40,12972,"CNN_Tonight_with_Don_Lemon",2020,43,507,"cnn",31,12972,1,0,9.47054846742721,31,0,15
"cnn",41,2539,"CNN_Tonight_with_Don_Lemon",2020,19,86,"cnn",32,2539,1,0,7.83952558170468,32,0,15
"cnn",42,5406,"CNN_Tonight_with_Don_Lemon",2020,48,148,"cnn",33,5406,1,0,8.59526472683639,33,0,15
"cnn",43,1148,"CNN_Tonight_with_Don_Lemon",2020,27,42,"cnn",34,1148,1,0,7.04577657687951,34,0,15
"cnn",44,2613,"CNN_Tonight_with_Don_Lemon",2020,37,67,"cnn",35,2613,1,0,7.86825426552061,35,0,15
"cnn",46,2482,"CNN_Tonight_with_Don_Lemon",2020,22,111,"cnn",37,2482,1,0,7.81681996576455,37,0,15
"cnn",47,1056,"CNN_Tonight_with_Don_Lemon",2020,9,28,"cnn",38,1056,1,0,6.96224346426621,38,0,15
"cnn",48,1544,"CNN_Tonight_with_Don_Lemon",2020,6,69,"cnn",39,1544,1,0,7.34213173058472,39,0,15
"cnn",49,4908,"CNN_Tonight_with_Don_Lemon",2020,84,292,"cnn",40,4908,1,0,8.4986218058308,40,0,15
"cnn",50,2602,"CNN_Tonight_with_Don_Lemon",2020,46,122,"cnn",41,2602,1,0,7.86403565907245,41,0,15
"cnn",51,3257,"CNN_Tonight_with_Don_Lemon",2020,33,194,"cnn",42,3257,1,0,8.08856180527623,42,0,15
"cnn",52,1861,"CNN_Tonight_with_Don_Lemon",2020,17,55,"cnn",43,1861,1,0,7.52886925664225,43,0,15
"cnn",53,2515,"CNN_Tonight_with_Don_Lemon",2020,46,74,"cnn",44,2515,1,0,7.83002808253384,44,0,15
"cnn",10,2707,"CNN_Tonight_With_Don_Lemon",2020,12,80,"cnn",1,2707,1,0,7.9035962896143,1,0,16
"cnn",42,1230,"CNNI_Simulcast",2020,9,25,"cnn",33,1230,1,0,7.11476944836646,33,0,17
"cnn",10,2262,"Coronavirus_Facts_and_Fears_A_CNN_Global_Town_Hall",2020,12,129,"cnn",1,2262,1,0,7.72400465667607,1,0,18
"cnn",11,3532,"Coronavirus_Facts_and_Fears_A_CNN_Global_Town_Hall",2020,20,184,"cnn",2,3532,1,0,8.16961956172385,2,0,18
"cnn",13,6915,"Coronavirus_Facts_and_Fears_A_CNN_Global_Town_Hall",2020,97,337,"cnn",4,6915,1,0,8.84144824409886,4,0,18
"cnn",14,3086,"Coronavirus_Facts_and_Fears_A_CNN_Global_Town_Hall",2020,21,179,"cnn",5,3086,1,0,8.03463103292311,5,0,18
"cnn",15,1669,"Coronavirus_Facts_and_Fears_A_CNN_Global_Town_Hall",2020,17,119,"cnn",6,1669,1,0,7.41997992366183,6,0,18
"cnn",16,5838,"Coronavirus_Facts_and_Fears_A_CNN_Global_Town_Hall",2020,24,216,"cnn",7,5838,1,0,8.67214355141406,7,0,18
"cnn",19,1397,"Coronavirus_Facts_and_Fears_A_CNN_Global_Town_Hall",2020,14,60,"cnn",10,1397,1,0,7.24208235925696,10,0,18
"cnn",20,447,"Coronavirus_Facts_and_Fears_A_CNN_Global_Town_Hall",2020,6,19,"cnn",11,447,1,0,6.10255859461357,11,0,18
"cnn",21,2308,"Coronavirus_Facts_and_Fears_A_CNN_Global_Town_Hall",2020,16,92,"cnn",12,2308,1,0,7.74413662762799,12,0,18
"cnn",22,1284,"Coronavirus_Facts_and_Fears_A_CNN_Global_Town_Hall",2020,23,47,"cnn",13,1284,1,0,7.15773548424991,13,0,18
"cnn",25,1563,"Coronavirus_Facts_and_Fears_A_CNN_Global_Town_Hall",2020,20,73,"cnn",16,1563,1,0,7.35436233042148,16,0,18
"cnn",26,2294,"Coronavirus_Facts_and_Fears_A_CNN_Global_Town_Hall",2020,18,119,"cnn",17,2294,1,0,7.73805229768932,17,0,18
"cnn",28,2198,"Coronavirus_Facts_and_Fears_A_CNN_Global_Town_Hall",2020,16,84,"cnn",19,2198,1,0,7.69530313496357,19,0,18
"cnn",29,1333,"Coronavirus_Facts_and_Fears_A_CNN_Global_Town_Hall",2020,9,69,"cnn",20,1333,1,0,7.19518732017871,20,0,18
"cnn",30,826,"Coronavirus_Facts_and_Fears_A_CNN_Global_Town_Hall",2020,13,44,"cnn",21,826,1,0,6.71659477352098,21,0,18
"cnn",33,1756,"Coronavirus_Facts_and_Fears_A_CNN_Global_Town_Hall",2020,23,57,"cnn",24,1756,1,0,7.47079377419506,24,0,18
"cnn",13,1472,"Coronavirus_Pandemic",2020,24,87,"cnn",4,1472,1,0,7.29437729928882,4,0,19
"cnn",14,3400,"Coronavirus_Pandemic",2020,50,148,"cnn",5,3400,1,0,8.13153071060425,5,0,19
"cnn",15,580,"Coronavirus_Pandemic",2020,2,25,"cnn",6,580,1,0,6.36302810354046,6,0,19
"cnn",16,1292,"Coronavirus_Pandemic",2020,13,57,"cnn",7,1292,1,0,7.16394668434255,7,0,19
"cnn",17,3224,"Coronavirus_Pandemic",2020,73,114,"cnn",8,3224,1,0,8.07837810362652,8,0,19
"cnn",18,1074,"Coronavirus_Pandemic",2020,22,26,"cnn",9,1074,1,0,6.97914527506881,9,0,19
"cnn",20,4287,"Coronavirus_Pandemic",2020,44,205,"cnn",11,4287,1,0,8.36334246659798,11,0,19
"cnn",21,6078,"Coronavirus_Pandemic",2020,73,229,"cnn",12,6078,1,0,8.71243097347674,12,0,19
"cnn",22,1615,"Coronavirus_Pandemic",2020,22,39,"cnn",13,1615,1,0,7.38709023565676,13,0,19
"cnn",13,6067,"Coronavirus_Pandemic_Worldwide_Coverage",2020,90,321,"cnn",4,6067,1,0,8.7106195279423,4,0,20
"cnn",14,7506,"Coronavirus_Pandemic_Worldwide_Coverage",2020,103,362,"cnn",5,7506,1,0,8.92345797969497,5,0,20
"cnn",15,4219,"Coronavirus_Pandemic_Worldwide_Coverage",2020,50,135,"cnn",6,4219,1,0,8.34735341212434,6,0,20
"cnn",16,3861,"Coronavirus_Pandemic_Worldwide_Coverage",2020,54,127,"cnn",7,3861,1,0,8.25868149626424,7,0,20
"cnn",17,9314,"Coronavirus_Pandemic_Worldwide_Coverage",2020,127,369,"cnn",8,9314,1,0,9.13927392354232,8,0,20
"cnn",18,5944,"Coronavirus_Pandemic_Worldwide_Coverage",2020,82,208,"cnn",9,5944,1,0,8.6901375863976,9,0,20
"cnn",19,4496,"Coronavirus_Pandemic_Worldwide_Coverage",2020,78,130,"cnn",10,4496,1,0,8.41094339157353,10,0,20
"cnn",20,2360,"Coronavirus_Pandemic_Worldwide_Coverage",2020,21,108,"cnn",11,2360,1,0,7.76641689801966,11,0,20
"cnn",21,6757,"Coronavirus_Pandemic_Worldwide_Coverage",2020,83,276,"cnn",12,6757,1,0,8.81833428355217,12,0,20
"cnn",22,2905,"Coronavirus_Pandemic_Worldwide_Coverage",2020,68,64,"cnn",13,2905,1,0,7.97418866928601,13,0,20
"cnn",44,12994,"Countdown_to_Election_Day",2020,165,391,"cnn",35,12994,1,0,9.47224299144048,35,0,21
"cnn",10,864,"Cuomo_Prime_Time",2020,4,19,"cnn",1,864,1,0,6.76157276880406,1,0,22
"cnn",13,1487,"Cuomo_Prime_Time",2020,7,67,"cnn",4,1487,1,0,7.30451594646016,4,0,22
"cnn",14,1850,"Cuomo_Prime_Time",2020,30,67,"cnn",5,1850,1,0,7.52294091807237,5,0,22
"cnn",16,1133,"Cuomo_Prime_Time",2020,2,32,"cnn",7,1133,1,0,7.03262426102801,7,0,22
"cnn",17,1734,"Cuomo_Prime_Time",2020,9,105,"cnn",8,1734,1,0,7.45818615734049,8,0,22
"cnn",18,1273,"Cuomo_Prime_Time",2020,8,83,"cnn",9,1273,1,0,7.14913159855741,9,0,22
"cnn",21,1234,"Cuomo_Prime_Time",2020,9,48,"cnn",12,1234,1,0,7.11801620446533,12,0,22
"cnn",22,770,"Cuomo_Prime_Time",2020,19,20,"cnn",13,770,1,0,6.64639051484773,13,0,22
"cnn",24,582,"Cuomo_Prime_Time",2020,5,21,"cnn",15,582,1,0,6.36647044773144,15,0,22
"cnn",26,727,"Cuomo_Prime_Time",2020,0,28,"cnn",17,727,1,0,6.58892647753352,17,0,22
"cnn",27,1033,"Cuomo_Prime_Time",2020,3,18,"cnn",18,1033,1,0,6.94022246911964,18,0,22
"cnn",29,823,"Cuomo_Prime_Time",2020,3,38,"cnn",20,823,1,0,6.71295620067707,20,0,22
"cnn",30,1393,"Cuomo_Prime_Time",2020,17,24,"cnn",21,1393,1,0,7.23921497377981,21,0,22
"cnn",31,1646,"Cuomo_Prime_Time",2020,11,44,"cnn",22,1646,1,0,7.40610338123702,22,0,22
"cnn",32,1590,"Cuomo_Prime_Time",2020,6,49,"cnn",23,1590,1,0,7.37148929521428,23,0,22
"cnn",35,1846,"Cuomo_Prime_Time",2020,11,90,"cnn",26,1846,1,0,7.5207764150628,26,0,22
"cnn",36,1057,"Cuomo_Prime_Time",2020,14,50,"cnn",27,1057,1,0,6.96318998587024,27,0,22
"cnn",37,1938,"Cuomo_Prime_Time",2020,14,78,"cnn",28,1938,1,0,7.56941179245071,28,0,22
"cnn",38,1686,"Cuomo_Prime_Time",2020,15,51,"cnn",29,1686,1,0,7.4301141385618,29,0,22
"cnn",39,1734,"Cuomo_Prime_Time",2020,2,31,"cnn",30,1734,1,0,7.45818615734049,30,0,22
"cnn",40,2586,"Cuomo_Prime_Time",2020,4,68,"cnn",31,2586,1,0,7.8578675593318,31,0,22
"cnn",41,1114,"Cuomo_Prime_Time",2020,7,35,"cnn",32,1114,1,0,7.01571242048723,32,0,22
"cnn",43,669,"Cuomo_Prime_Time",2020,4,13,"cnn",34,669,1,0,6.50578406012823,34,0,22
"cnn",44,945,"Cuomo_Prime_Time",2020,11,20,"cnn",35,945,1,0,6.85118492749374,35,0,22
"cnn",50,311,"Cuomo_Prime_Time",2020,1,18,"cnn",41,311,1,0,5.73979291217923,41,0,22
"cnn",39,2211,"Debate_Night_in_America",2020,13,22,"cnn",30,2211,1,0,7.70120018085745,30,0,23
"cnn",41,5267,"Debate_Night_in_America",2020,37,149,"cnn",32,5267,1,0,8.56921621948339,32,0,23
"cnn",43,4528,"Debate_Night_in_America",2020,48,62,"cnn",34,4528,1,0,8.41803561988302,34,0,23
"cnn",10,3032,"Early_Start_With_Christine_Romans_and_Laura_Jarrett",2020,18,82,"cnn",1,3032,1,0,8.01697774676226,1,0,24
